33,"Roses - Imanbek Remix","SAINt JHN",13219999,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
34,"What A Man Gotta Do","Jonas Brothers",13034435,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
35,"Hola - Remix",Dalex,12828173,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
36,"Know Your Worth",Khalid,12643254,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
37,Keii,"Anuel AA",12471842,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
38,Morado,"J Balvin",12370254,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
39,Rare,"Selena Gomez",12085359,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
40,"What If I Told You That I Love You","Ali Gatie",12048379,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
41,SUGAR,BROCKHAMPTON,11780397,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
42,Fantasias,"Rauw Alejandro",11771125,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
43,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",11537377,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
44,BOP,DaBaby,11491111,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
45,"I Don't Care (with Justin Bieber)","Ed Sheeran",11439317,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
46,"hot girl bummer",blackbear,11328440,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
47,Muévelo,"Nicky Jam",10993777,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
48,"Me Gusta",Shakira,10896679,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
49,"Ballin' (with Roddy Ricch)",Mustard,10623085,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
50,"when the party's over","Billie Eilish",10371172,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
51,"HIGHEST IN THE ROOM","Travis Scott",10343504,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
52,China,"Anuel AA",10131283,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
53,"Blueberry Faygo","Lil Mosey",9987017,https://open.spotify.com/track/6wJYhPfqk3KGhHRG76WzOh
54,"10,000 Hours (with Justin Bieber)","Dan + Shay",9887527,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
55,"Sunday Best",Surfaces,9817480,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
56,"lovely (with Khalid)","Billie Eilish",9770866,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
57,"Ayy Macarena",Tyga,9752168,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
58,"Beautiful People (feat. Khalid)","Ed Sheeran",9489499,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
59,"Lucid Dreams","Juice WRLD",9419567,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
60,"No Idea","Don Toliver",9309589,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
61,"If The World Was Ending (feat. Julia Michaels)","JP Saxe",9171405,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
62,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",8663839,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
63,"Watermelon Sugar","Harry Styles",8483814,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
64,"LA CANCIÓN","J Balvin",8457394,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
65,"7 rings","Ariana Grande",8451507,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
66,Callaita,"Bad Bunny",8372613,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
67,"No Shame","5 Seconds of Summer",8367932,https://open.spotify.com/track/5JSVa5i6lFPoyOzK4gj0Ox
68,"No Me Conoce - Remix","Jhay Cortez",8363839,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
69,"Good News","Mac Miller",8337431,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY
70,Lalala,Y2K,8267843,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
71,"Whine Up","Nicky Jam",8156279,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
72,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,8121336,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
73,Shallow,"Lady Gaga",8046721,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
74,"Never Seen the Rain","Tones and I",7767566,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
75,"Adicto (with Anuel AA & Ozuna)",Tainy,7657308,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
76,"It's You","Ali Gatie",7648747,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
77,"Old Town Road - Remix","Lil Nas X",7610017,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
78,"Only The Young - Featured in Miss Americana","Taylor Swift",7547341,https://open.spotify.com/track/2slqvGLwzZZYsT4K4Y1GBC
79,Woah,"Lil Baby",7530247,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
80,"Alone, Pt. II","Alan Walker",7524185,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
81,"Goodbyes (Feat. Young Thug)","Post Malone",7511244,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
82,"OUT WEST (feat. Young Thug)",JACKBOYS,7472700,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
83,"How Do You Sleep?","Sam Smith",7324778,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
84,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,7282009,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
85,Medusa,"Jhay Cortez",7241706,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
86,"Black Swan",BTS,7160450,https://open.spotify.com/track/24NuEDgyRIljwSyY0lsr7b
87,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",7143141,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
88,Happier,Marshmello,7105060,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
89,Heartless,"The Weeknd",7082950,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
90,Ransom,"Lil Tecca",6924579,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
91,Blanco,"J Balvin",6910519,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
92,July,"Noah Cyrus",6894740,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
93,Bruises,"Lewis Capaldi",6886373,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
94,Aventura,Lunay,6851440,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
95,"Bellaquita - Remix",Dalex,6818490,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
96,"Without Me",Halsey,6800716,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
97,Believer,"Imagine Dragons",6796750,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
98,"Que Tire Pa Lante","Daddy Yankee",6704688,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
99,Baby,"Joker Bra",6699800,https://open.spotify.com/track/1V7JaMp11LKGwKiVmSetf0
100,Sucker,"Jonas Brothers",6658672,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
